"Measure code","SEX","YES_NO","COUNTRY_REGION","YEAR","VALUE"
"HFA_610","ALL","","HRV","2013","96"
"HFA_610","ALL","","HRV","2014","95"
"HFA_610","ALL","","HRV","2015","94"
"HFA_610","ALL","","HRV","2016","93"
"HFA_610","ALL","","HRV","2017","92"
"HFA_610","ALL","","HRV","2018","94"
"HFA_610","ALL","","HRV","2019","94"
"HFA_610","ALL","","HUN","1980","98"
"HFA_610","ALL","","HUN","1981","98"
"HFA_610","ALL","","HUN","1982","99"
"HFA_610","ALL","","HUN","1983","98"
"HFA_610","ALL","","HUN","1984","98"
"HFA_610","ALL","","HUN","1985","99"
"HFA_610","ALL","","HUN","1986","99"
"HFA_610","ALL","","HUN","1987","99"
"HFA_610","ALL","","HUN","1988","99"
"HFA_610","ALL","","HUN","1989","99"
"HFA_610","ALL","","HUN","1990","99"
"HFA_610","ALL","","HUN","1991","98"
"HFA_610","ALL","","HUN","1992","99"
"HFA_610","ALL","","HUN","1993","99"
"HFA_610","ALL","","HUN","1994","99"
"HFA_610","ALL","","HUN","1995","99"
"HFA_610","ALL","","HUN","1996","99"
"HFA_610","ALL","","HUN","1997","99"
"HFA_610","ALL","","HUN","1998","99"
"HFA_610","ALL","","HUN","1999","99"
"HFA_610","ALL","","HUN","2000","99"
"HFA_610","ALL","","HUN","2001","99"
"HFA_610","ALL","","HUN","2002","98"
"HFA_610","ALL","","HUN","2003","99"
"HFA_610","ALL","","HUN","2004","99"
"HFA_610","ALL","","HUN","2005","99"
"HFA_610","ALL","","HUN","2006","99"
"HFA_610","ALL","","HUN","2007","99"
"HFA_610","ALL","","HUN","2008","99"
"HFA_610","ALL","","HUN","2009","99"
"HFA_610","ALL","","HUN","2010","99"
"HFA_610","ALL","","HUN","2011","99"
"HFA_610","ALL","","HUN","2012","99"
"HFA_610","ALL","","HUN","2013","99"
"HFA_610","ALL","","HUN","2014","99"
"HFA_610","ALL","","HUN","2015","99"
"HFA_610","ALL","","HUN","2016","99"
"HFA_610","ALL","","HUN","2017","99"
"HFA_610","ALL","","HUN","2018","99"
"HFA_610","ALL","","HUN","2019","99"
"HFA_610","ALL","","IRL","1980","72"
"HFA_610","ALL","","IRL","1981","76"
"HFA_610","ALL","","IRL","1982","79"
"HFA_610","ALL","","IRL","1983","76"
"HFA_610","ALL","","IRL","1984","74"
"HFA_610","ALL","","IRL","1985","90"
"HFA_610","ALL","","IRL","1986","84"
"HFA_610","ALL","","IRL","1987","78"
"HFA_610","ALL","","IRL","1988","72"
"HFA_610","ALL","","IRL","1989","81"
"HFA_610","ALL","","IRL","1990","81"
"HFA_610","ALL","","IRL","1991","80"
"HFA_610","ALL","","IRL","1992","80"
"HFA_610","ALL","","IRL","1993","79"
"HFA_610","ALL","","IRL","1994","78"
"HFA_610","ALL","","IRL","1995","77"
"HFA_610","ALL","","IRL","1996","77"
"HFA_610","ALL","","IRL","1997","76"
"HFA_610","ALL","","IRL","1998","84"
"HFA_610","ALL","","IRL","1999","86"
"HFA_610","ALL","","IRL","2000","86"
"HFA_610","ALL","","IRL","2001","84"
"HFA_610","ALL","","IRL","2002","83"
"HFA_610","ALL","","IRL","2003","86"
"HFA_610","ALL","","IRL","2004","89"
"HFA_610","ALL","","IRL","2005","90"
"HFA_610","ALL","","IRL","2006","91"
"HFA_610","ALL","","IRL","2007","92"
"HFA_610","ALL","","IRL","2008","93"
"HFA_610","ALL","","IRL","2009","94"
"HFA_610","ALL","","IRL","2010","94"
"HFA_610","ALL","","IRL","2011","95"
"HFA_610","ALL","","IRL","2012","95"
"HFA_610","ALL","","IRL","2013","96"
"HFA_610","ALL","","IRL","2014","96"
"HFA_610","ALL","","IRL","2015","95"
"HFA_610","ALL","","IRL","2016","95"
"HFA_610","ALL","","IRL","2017","95"
"HFA_610","ALL","","IRL","2018","94"
"HFA_610","ALL","","IRL","2019","94"
"HFA_610","ALL","","IRL","2020","94"
"HFA_610","ALL","","ISL","1980","99"
"HFA_610","ALL","","ISL","1981","99"
"HFA_610","ALL","","ISL","1982","98"
"HFA_610","ALL","","ISL","1983","97"
"HFA_610","ALL","","ISL","1984","99"
"HFA_610","ALL","","ISL","1985","99"
"HFA_610","ALL","","ISL","1986","99"
"HFA_610","ALL","","ISL","1987","99"
"HFA_610","ALL","","ISL","1988","99"
"HFA_610","ALL","","ISL","1989","99"
"HFA_610","ALL","","ISL","1990","99"
"HFA_610","ALL","","ISL","1991","99"
"HFA_610","ALL","","ISL","1992","94"
"HFA_610","ALL","","ISL","1993","99"
"HFA_610","ALL","","ISL","1994","99"
"HFA_610","ALL","","ISL","1995","99"
"HFA_610","ALL","","ISL","1996","99"
"HFA_610","ALL","","ISL","1997","99"
"HFA_610","ALL","","ISL","1998","99"
"HFA_610","ALL","","ISL","1999","98"
"HFA_610","ALL","","ISL","2000","98"
"HFA_610","ALL","","ISL","2001","92"
"HFA_610","ALL","","ISL","2002","95"
"HFA_610","ALL","","ISL","2003","97"
"HFA_610","ALL","","ISL","2004","99"
"HFA_610","ALL","","ISL","2005","95"
"HFA_610","ALL","","ISL","2006","97"
"HFA_610","ALL","","ISL","2007","97"
"HFA_610","ALL","","ISL","2008","98"
"HFA_610","ALL","","ISL","2009","96"
"HFA_610","ALL","","ISL","2010","96"
"HFA_610","ALL","","ISL","2011","95"
"HFA_610","ALL","","ISL","2012","89"
"HFA_610","ALL","","ISL","2013","91"
"HFA_610","ALL","","ISL","2014","90"
"HFA_610","ALL","","ISL","2015","92"
"HFA_610","ALL","","ISL","2016","91"
"HFA_610","ALL","","ISL","2017","89"
"HFA_610","ALL","","ISL","2018","91"
"HFA_610","ALL","","ISL","2019","93"
"HFA_610","ALL","","ISR","1980","85"
"HFA_610","ALL","","ISR","1981","93"
"HFA_610","ALL","","ISR","1982","93"
"HFA_610","ALL","","ISR","1983","88"
"HFA_610","ALL","","ISR","1984","87"
"HFA_610","ALL","","ISR","1985","86"
"HFA_610","ALL","","ISR","1986","93"
"HFA_610","ALL","","ISR","1987","93"
"HFA_610","ALL","","ISR","1988","94"
"HFA_610","ALL","","ISR","1989","93"
"HFA_610","ALL","","ISR","1990","93"
"HFA_610","ALL","","ISR","1991","94"
"HFA_610","ALL","","ISR","1992","96"
"HFA_610","ALL","","ISR","1993","97"
"HFA_610","ALL","","ISR","1994","97"
"HFA_610","ALL","","ISR","1995","96"
"HFA_610","ALL","","ISR","1996","95"
"HFA_610","ALL","","ISR","1997","95"
"HFA_610","ALL","","ISR","1998","92"
"HFA_610","ALL","","ISR","1999","92"
"HFA_610","ALL","","ISR","2000","93"
"HFA_610","ALL","","ISR","2001","93"
"HFA_610","ALL","","ISR","2002","91"
"HFA_610","ALL","","ISR","2003","93"
"HFA_610","ALL","","ISR","2004","95"
"HFA_610","ALL","","ISR","2005","95"
"HFA_610","ALL","","ISR","2006","94"
"HFA_610","ALL","","ISR","2007","95"
"HFA_610","ALL","","ISR","2008","94"
"HFA_610","ALL","","ISR","2009","96"
"HFA_610","ALL","","ISR","2010","95"
"HFA_610","ALL","","ISR","2011","94"
"HFA_610","ALL","","ISR","2012","94"
"HFA_610","ALL","","ISR","2013","96"
"HFA_610","ALL","","ISR","2014","95"
"HFA_610","ALL","","ISR","2015","95"
"HFA_610","ALL","","ISR","2016","94"
"HFA_610","ALL","","ISR","2017","98"
"HFA_610","ALL","","ISR","2018","98"
"HFA_610","ALL","","ISR","2019","98"
"HFA_610","ALL","","ISR","2020","98"
"HFA_610","ALL","","ITA","1983","90"
"HFA_610","ALL","","ITA","1984","90"
"HFA_610","ALL","","ITA","1985","92"
"HFA_610","ALL","","ITA","1986","95"
"HFA_610","ALL","","ITA","1987","81"
"HFA_610","ALL","","ITA","1988","85"
"HFA_610","ALL","","ITA","1989","75"
"HFA_610","ALL","","ITA","1990","98"
"HFA_610","ALL","","ITA","1991","98"
"HFA_610","ALL","","ITA","1992","97"
"HFA_610","ALL","","ITA","1993","97"
"HFA_610","ALL","","ITA","1994","98"
"HFA_610","ALL","","ITA","1995","98"
"HFA_610","ALL","","ITA","1996","97"
"HFA_610","ALL","","ITA","1997","98"
"HFA_610","ALL","","ITA","1998","96"
"HFA_610","ALL","","ITA","1999","97"
"HFA_610","ALL","","ITA","2000","97"
"HFA_610","ALL","","ITA","2001","96"
"HFA_610","ALL","","ITA","2002","96"
"HFA_610","ALL","","ITA","2003","97"
"HFA_610","ALL","","ITA","2004","97"
"HFA_610","ALL","","ITA","2005","97"
"HFA_610","ALL","","ITA","2006","97"
"HFA_610","ALL","","ITA","2007","97"
"HFA_610","ALL","","ITA","2008","96"
"HFA_610","ALL","","ITA","2009","96"
"HFA_610","ALL","","ITA","2010","96"
"HFA_610","ALL","","ITA","2011","96"
"HFA_610","ALL","","ITA","2012","96"
"HFA_610","ALL","","ITA","2013","96"
"HFA_610","ALL","","ITA","2014","95"
"HFA_610","ALL","","ITA","2015","93"
"HFA_610","ALL","","ITA","2016","93"
"HFA_610","ALL","","ITA","2017","95"
"HFA_610","ALL","","ITA","2018","95"
"HFA_610","ALL","","ITA","2019","96"
"HFA_610","ALL","","ITA","2020","94"
"HFA_610","ALL","","KAZ","1990","85"
"HFA_610","ALL","","KAZ","1991","84"
"HFA_610","ALL","","KAZ","1992","87"
"HFA_610","ALL","","KAZ","1993","69"
"HFA_610","ALL","","KAZ","1994","69"
"HFA_610","ALL","","KAZ","1995","94"
"HFA_610","ALL","","KAZ","1996","98"
"HFA_610","ALL","","KAZ","1997","99"
"HFA_610","ALL","","KAZ","1998","99"
"HFA_610","ALL","","KAZ","1999","99"
"HFA_610","ALL","","KAZ","2000","96"
"HFA_610","ALL","","KAZ","2001","95"
"HFA_610","ALL","","KAZ","2002","95"
"HFA_610","ALL","","KAZ","2003","99"
"HFA_610","ALL","","KAZ","2004","99"
"HFA_610","ALL","","KAZ","2005","99"
"HFA_610","ALL","","KAZ","2006","99"
"HFA_610","ALL","","KAZ","2007","94"
"HFA_610","ALL","","KAZ","2008","99"
"HFA_610","ALL","","KAZ","2009","99"
"HFA_610","ALL","","KAZ","2010","98"
"HFA_610","ALL","","KAZ","2011","99"
"HFA_610","ALL","","KAZ","2012","98"
"HFA_610","ALL","","KAZ","2013","98"
"HFA_610","ALL","","KAZ","2014","95"
"HFA_610","ALL","","KAZ","2015","98"
"HFA_610","ALL","","KAZ","2016","82"
"HFA_610","ALL","","KAZ","2017","99"
"HFA_610","ALL","","KAZ","2018","98"
"HFA_610","ALL","","KAZ","2019","97"
"HFA_610","ALL","","KAZ","2020","88"
"HFA_610","ALL","","KGZ","1990","99"
"HFA_610","ALL","","KGZ","1991","87"
"HFA_610","ALL","","KGZ","1992","91"
"HFA_610","ALL","","KGZ","1993","69"
"HFA_610","ALL","","KGZ","1994","84"
"HFA_610","ALL","","KGZ","1995","96"
"HFA_610","ALL","","KGZ","1996","94"
"HFA_610","ALL","","KGZ","1997","99"
"HFA_610","ALL","","KGZ","1998","97"
"HFA_610","ALL","","KGZ","1999","99"
"HFA_610","ALL","","KGZ","2000","99"
"HFA_610","ALL","","KGZ","2001","99"
"HFA_610","ALL","","KGZ","2002","99"
"HFA_610","ALL","","KGZ","2003","98"
"HFA_610","ALL","","KGZ","2004","98"
"HFA_610","ALL","","KGZ","2005","98"
"HFA_610","ALL","","KGZ","2006","93"
"HFA_610","ALL","","KGZ","2007","94"
"HFA_610","ALL","","KGZ","2008","95"
"HFA_610","ALL","","KGZ","2009","96"
"HFA_610","ALL","","KGZ","2010","88"
"HFA_610","ALL","","KGZ","2011","94"
"HFA_610","ALL","","KGZ","2012","94"
"HFA_610","ALL","","KGZ","2013","97"
"HFA_610","ALL","","KGZ","2014","95"
"HFA_610","ALL","","KGZ","2015","97"
"HFA_610","ALL","","KGZ","2016","97"
"HFA_610","ALL","","KGZ","2017","93"
"HFA_610","ALL","","KGZ","2018","92"
"HFA_610","ALL","","KGZ","2019","96"
"HFA_610","ALL","","KGZ","2020","87"
"HFA_610","ALL","","LTU","1988","84"
"HFA_610","ALL","","LTU","1989","87"
"HFA_610","ALL","","LTU","1990","77"
"HFA_610","ALL","","LTU","1991","79"
"HFA_610","ALL","","LTU","1992","88"
"HFA_610","ALL","","LTU","1993","86"
"HFA_610","ALL","","LTU","1994","88"
"HFA_610","ALL","","LTU","1995","89"
"HFA_610","ALL","","LTU","1996","93"
"HFA_610","ALL","","LTU","1997","95"
"HFA_610","ALL","","LTU","1998","88"
"HFA_610","ALL","","LTU","1999","88"
"HFA_610","ALL","","LTU","2000","92"
"HFA_610","ALL","","LTU","2001","97"
"HFA_610","ALL","","LTU","2002","97"
"HFA_610","ALL","","LTU","2003","91"
"HFA_610","ALL","","LTU","2004","90"
"HFA_610","ALL","","LTU","2005","93"
"HFA_610","ALL","","LTU","2006","94"
"HFA_610","ALL","","LTU","2007","95"
"HFA_610","ALL","","LTU","2008","96"
"HFA_610","ALL","","LTU","2009","98"
"HFA_610","ALL","","LTU","2010","95"
"HFA_610","ALL","","LTU","2011","92"
"HFA_610","ALL","","LTU","2012","93"
"HFA_610","ALL","","LTU","2013","93"
"HFA_610","ALL","","LTU","2014","93"
"HFA_610","ALL","","LTU","2015","93"
"HFA_610","ALL","","LTU","2016","94"
"HFA_610","ALL","","LTU","2017","94"
"HFA_610","ALL","","LTU","2018","92"
"HFA_610","ALL","","LTU","2019","92"
"HFA_610","ALL","","LTU","2020","91"
"HFA_610","ALL","","LUX","1983","90"
"HFA_610","ALL","","LUX","1984","90"
"HFA_610","ALL","","LUX","1985","90"
"HFA_610","ALL","","LUX","1986","90"
"HFA_610","ALL","","LUX","1987","90"
"HFA_610","ALL","","LUX","1988","90"
"HFA_610","ALL","","LUX","1989","90"
"HFA_610","ALL","","LUX","1990","90"
"HFA_610","ALL","","LUX","1991","90"
"HFA_610","ALL","","LUX","1992","90"
"HFA_610","ALL","","LUX","1993","92"
"HFA_610","ALL","","LUX","1994","94"
"HFA_610","ALL","","LUX","1995","96"
"HFA_610","ALL","","LUX","1996","98"
"HFA_610","ALL","","LUX","1997","98"
"HFA_610","ALL","","LUX","1998","98"
"HFA_610","ALL","","LUX","1999","99"
"HFA_610","ALL","","LUX","2000","99"
"HFA_610","ALL","","LUX","2001","99"
"HFA_610","ALL","","LUX","2002","99"
"HFA_610","ALL","","LUX","2003","99"
"HFA_610","ALL","","LUX","2004","99"
"HFA_610","ALL","","LUX","2005","99"
"HFA_610","ALL","","LUX","2006","99"
"HFA_610","ALL","","LUX","2007","96"
"HFA_610","ALL","","LUX","2008","96"
"HFA_610","ALL","","LUX","2009","96"
"HFA_610","ALL","","LUX","2010","96"
"HFA_610","ALL","","LUX","2011","96"
"HFA_610","ALL","","LUX","2012","99"
"HFA_610","ALL","","LUX","2013","99"
"HFA_610","ALL","","LUX","2014","99"
"HFA_610","ALL","","LUX","2015","99"
"HFA_610","ALL","","LUX","2016","99"
"HFA_610","ALL","","LUX","2017","99"
"HFA_610","ALL","","LUX","2018","99"
"HFA_610","ALL","","LUX","2019","99"
"HFA_610","ALL","","LUX","2020","99"
"HFA_610","ALL","","LVA","1981","95"
"HFA_610","ALL","","LVA","1982","91"
"HFA_610","ALL","","LVA","1983","92"
"HFA_610","ALL","","LVA","1984","91"
"HFA_610","ALL","","LVA","1985","93"
"HFA_610","ALL","","LVA","1986","93"
"HFA_610","ALL","","LVA","1987","93"
"HFA_610","ALL","","LVA","1988","92"
"HFA_610","ALL","","LVA","1989","91"
"HFA_610","ALL","","LVA","1990","92"
"HFA_610","ALL","","LVA","1991","91"
"HFA_610","ALL","","LVA","1992","95"
"HFA_610","ALL","","LVA","1993","83"
"HFA_610","ALL","","LVA","1994","98"
"HFA_610","ALL","","LVA","1995","98"
"HFA_610","ALL","","LVA","1996","93"
"HFA_610","ALL","","LVA","1997","92"
"HFA_610","ALL","","LVA","1998","94"
"HFA_610","ALL","","LVA","1999","95"
"HFA_610","ALL","","LVA","2000","96"
"HFA_610","ALL","","LVA","2001","97"
"HFA_610","ALL","","LVA","2002","98"
"HFA_610","ALL","","LVA","2003","98"
"HFA_610","ALL","","LVA","2004","99"
"HFA_610","ALL","","LVA","2005","99"
"HFA_610","ALL","","LVA","2006","96"
"HFA_610","ALL","","LVA","2007","94"
"HFA_610","ALL","","LVA","2008","94"
"HFA_610","ALL","","LVA","2009","94"
"HFA_610","ALL","","LVA","2010","92"
"HFA_610","ALL","","LVA","2011","92"
"HFA_610","ALL","","LVA","2012","91"
"HFA_610","ALL","","LVA","2013","94"
"HFA_610","ALL","","LVA","2014","92"
"HFA_610","ALL","","LVA","2015","94"
"HFA_610","ALL","","LVA","2016","98"
"HFA_610","ALL","","LVA","2017","98"
"HFA_610","ALL","","LVA","2018","96"
"HFA_610","ALL","","LVA","2019","99"
"HFA_610","ALL","","LVA","2020","99"
"HFA_610","ALL","","MCO","1988","99"
"HFA_610","ALL","","MCO","1989","99"
"HFA_610","ALL","","MCO","1990","99"
"HFA_610","ALL","","MCO","1991","98"
"HFA_610","ALL","","MCO","1992","98"
"HFA_610","ALL","","MCO","1993","99"
"HFA_610","ALL","","MCO","1994","99"
"HFA_610","ALL","","MCO","1995","99"
"HFA_610","ALL","","MCO","1996","99"
"HFA_610","ALL","","MCO","1997","99"
"HFA_610","ALL","","MCO","1998","99"
"HFA_610","ALL","","MCO","1999","99"
"HFA_610","ALL","","MCO","2000","99"
"HFA_610","ALL","","MCO","2001","99"
"HFA_610","ALL","","MCO","2002","99"
"HFA_610","ALL","","MCO","2003","99"
"HFA_610","ALL","","MCO","2004","99"
"HFA_610","ALL","","MCO","2005","99"
"HFA_610","ALL","","MCO","2006","99"
"HFA_610","ALL","","MCO","2007","99"
"HFA_610","ALL","","MCO","2008","99"
"HFA_610","ALL","","MCO","2009","99"
"HFA_610","ALL","","MCO","2010","99"
"HFA_610","ALL","","MCO","2011","99"
"HFA_610","ALL","","MCO","2012","99"
"HFA_610","ALL","","MCO","2013","99"
"HFA_610","ALL","","MCO","2014","99"
"HFA_610","ALL","","MCO","2015","99"
"HFA_610","ALL","","MCO","2016","99"
"HFA_610","ALL","","MCO","2017","99"
"HFA_610","ALL","","MCO","2018","99"
"HFA_610","ALL","","MCO","2019","99"
"HFA_610","ALL","","MDA","1980","94"
"HFA_610","ALL","","MDA","1981","97"
"HFA_610","ALL","","MDA","1982","97"
"HFA_610","ALL","","MDA","1983","95"
"HFA_610","ALL","","MDA","1984","93"
"HFA_610","ALL","","MDA","1985","94"
"HFA_610","ALL","","MDA","1986","96"
"HFA_610","ALL","","MDA","1987","95"
"HFA_610","ALL","","MDA","1988","94"
"HFA_610","ALL","","MDA","1989","92"
"HFA_610","ALL","","MDA","1990","91"
"HFA_610","ALL","","MDA","1991","89"
"HFA_610","ALL","","MDA","1992","93"
"HFA_610","ALL","","MDA","1993","92"
"HFA_610","ALL","","MDA","1994","94"
"HFA_610","ALL","","MDA","1995","97"
"HFA_610","ALL","","MDA","1996","99"
"HFA_610","ALL","","MDA","1997","98"
"HFA_610","ALL","","MDA","1998","98"
"HFA_610","ALL","","MDA","1999","98"
"HFA_610","ALL","","MDA","2000","97"
"HFA_610","ALL","","MDA","2001","98"
"HFA_610","ALL","","MDA","2002","98"
"HFA_610","ALL","","MDA","2003","98"
"HFA_610","ALL","","MDA","2004","98"
"HFA_610","ALL","","MDA","2005","99"
"HFA_610","ALL","","MDA","2006","98"
"HFA_610","ALL","","MDA","2007","93"
"HFA_610","ALL","","MDA","2008","96"
"HFA_610","ALL","","MDA","2009","87"
"HFA_610","ALL","","MDA","2010","97"
"HFA_610","ALL","","MDA","2011","96"
"HFA_610","ALL","","MDA","2012","92"
"HFA_610","ALL","","MDA","2013","92"
"HFA_610","ALL","","MDA","2014","92"
"HFA_610","ALL","","MDA","2015","88"
"HFA_610","ALL","","MDA","2016","91"
"HFA_610","ALL","","MDA","2017","90"
"HFA_610","ALL","","MDA","2018","94"
"HFA_610","ALL","","MDA","2019","94"
"HFA_610","ALL","","MDA","2020","87"
"HFA_610","ALL","","MKD","1991","94"
"HFA_610","ALL","","MKD","1992","94"
"HFA_610","ALL","","MKD","1993","99"
"HFA_610","ALL","","MKD","1994","91"
"HFA_610","ALL","","MKD","1995","95"
"HFA_610","ALL","","MKD","1996","94"
"HFA_610","ALL","","MKD","1997","97"
"HFA_610","ALL","","MKD","1998","94"
"HFA_610","ALL","","MKD","1999","95"
"HFA_610","ALL","","MKD","2000","96"
"HFA_610","ALL","","MKD","2001","91"
"HFA_610","ALL","","MKD","2002","97"
"HFA_610","ALL","","MKD","2003","96"
"HFA_610","ALL","","MKD","2004","95"
"HFA_610","ALL","","MKD","2005","98"
"HFA_610","ALL","","MKD","2006","92"
"HFA_610","ALL","","MKD","2007","96"
"HFA_610","ALL","","MKD","2008","96"
"HFA_610","ALL","","MKD","2009","96"
"HFA_610","ALL","","MKD","2010","95"
"HFA_610","ALL","","MKD","2011","97"
"HFA_610","ALL","","MKD","2012","97"
"HFA_610","ALL","","MKD","2013","98"
"HFA_610","ALL","","MKD","2014","96"
"HFA_610","ALL","","MKD","2015","92"
"HFA_610","ALL","","MKD","2016","95"
"HFA_610","ALL","","MKD","2017","91"
"HFA_610","ALL","","MKD","2018","92"
"HFA_610","ALL","","MKD","2019","92"
"HFA_610","ALL","","MLT","1981","75"
"HFA_610","ALL","","MLT","1982","80"
"HFA_610","ALL","","MLT","1983","85"
"HFA_610","ALL","","MLT","1984","90"
"HFA_610","ALL","","MLT","1985","84"
"HFA_610","ALL","","MLT","1986","73"
"HFA_610","ALL","","MLT","1987","87"
"HFA_610","ALL","","MLT","1988","79"
"HFA_610","ALL","","MLT","1989","88"
"HFA_610","ALL","","MLT","1990","86"
"HFA_610","ALL","","MLT","1991","86"
"HFA_610","ALL","","MLT","1992","81"
"HFA_610","ALL","","MLT","1993","83"
"HFA_610","ALL","","MLT","1994","78"
"HFA_610","ALL","","MLT","1995","92"
"HFA_610","ALL","","MLT","1996","92"
"HFA_610","ALL","","MLT","1997","92"
"HFA_610","ALL","","MLT","1998","92"
"HFA_610","ALL","","MLT","1999","93"
"HFA_610","ALL","","MLT","2000","94"
"HFA_610","ALL","","MLT","2001","95"
"HFA_610","ALL","","MLT","2002","95"
"HFA_610","ALL","","MLT","2003","94"
"HFA_610","ALL","","MLT","2004","89"
"HFA_610","ALL","","MLT","2005","94"
"HFA_610","ALL","","MLT","2006","83"
"HFA_610","ALL","","MLT","2007","76"
"HFA_610","ALL","","MLT","2008","72"
"HFA_610","ALL","","MLT","2009","73"
"HFA_610","ALL","","MLT","2010","76"
"HFA_610","ALL","","MLT","2011","96"
"HFA_610","ALL","","MLT","2012","99"
"HFA_610","ALL","","MLT","2013","99"
"HFA_610","ALL","","MLT","2014","99"
"HFA_610","ALL","","MLT","2015","97"
"HFA_610","ALL","","MLT","2016","97"
"HFA_610","ALL","","MLT","2017","98"
"HFA_610","ALL","","MLT","2018","97"
"HFA_610","ALL","","MLT","2019","98"
"HFA_610","ALL","","MLT","2020","98"
"HFA_610","ALL","","MNE","2006","90"
"HFA_610","ALL","","MNE","2007","92"
"HFA_610","ALL","","MNE","2008","95"
"HFA_610","ALL","","MNE","2009","91"
"HFA_610","ALL","","MNE","2010","93"
"HFA_610","ALL","","MNE","2011","95"
"HFA_610","ALL","","MNE","2012","94"
"HFA_610","ALL","","MNE","2013","94"
"HFA_610","ALL","","MNE","2014","91"
"HFA_610","ALL","","MNE","2015","89"
"HFA_610","ALL","","MNE","2016","89"
"HFA_610","ALL","","MNE","2017","87"
"HFA_610","ALL","","MNE","2018","86"
"HFA_610","ALL","","MNE","2019","85"
"HFA_610","ALL","","MNE","2020","84"
"HFA_610","ALL","","NLD","1980","96"
"HFA_610","ALL","","NLD","1981","96"
"HFA_610","ALL","","NLD","1982","97"
"HFA_610","ALL","","NLD","1983","97"
"HFA_610","ALL","","NLD","1984","97"
"HFA_610","ALL","","NLD","1985","97"
"HFA_610","ALL","","NLD","1986","97"
"HFA_610","ALL","","NLD","1987","97"
"HFA_610","ALL","","NLD","1988","97"
"HFA_610","ALL","","NLD","1989","97"
"HFA_610","ALL","","NLD","1990","97"
"HFA_610","ALL","","NLD","1991","97"
"HFA_610","ALL","","NLD","1992","98"
"HFA_610","ALL","","NLD","1993","97"
"HFA_610","ALL","","NLD","1994","97"
"HFA_610","ALL","","NLD","1995","97"
"HFA_610","ALL","","NLD","1996","97"
"HFA_610","ALL","","NLD","1997","97"
